real_ddG,predicted_ddG,index,set,Inner_Fold,Outer_Fold
-8.761648,-10.063662,57,Test,Median,Median
-13.906964,-10.680551,58,Training,Median,Median
-13.906964,-8.03693,58,Validation,Median,Median
-6.399971,-8.514697,59,Training,Median,Median
-6.399971,-9.98086,59,Validation,Median,Median
-9.809491,-6.454482,60,Training,Median,Median
-9.809491,-7.525414,60,Validation,Median,Median
-9.809491,-8.488803,61,Training,Median,Median
-9.809491,-7.400899,61,Validation,Median,Median
-8.360079,-7.0984488,62,Training,Median,Median
-8.360079,-8.136344,62,Validation,Median,Median
-9.234157,-8.504548,63,Training,Median,Median
-9.234157,-8.093659,63,Validation,Median,Median
-7.168044,-8.684382,64,Training,Median,Median
-7.168044,-7.5370526,64,Validation,Median,Median
-9.809491,-7.495715,65,Training,Median,Median
-9.809491,-7.085986,65,Validation,Median,Median
-7.0493245,-7.568442,66,Training,Median,Median
-7.0493245,-8.619847,66,Validation,Median,Median
-2.5376084,-2.2724764,67,Training,Median,Median
-2.5376084,-5.742894,67,Validation,Median,Median
-7.573369,-5.48892,68,Test,Median,Median
-2.6046152,-2.6357305,69,Training,Median,Median
-2.6046152,-3.7848208,69,Validation,Median,Median
-8.131989,-6.88684,70,Training,Median,Median
-8.131989,-6.419867,70,Validation,Median,Median
-11.391156,-8.576087,71,Training,Median,Median
-11.391156,-8.155771,71,Validation,Median,Median
-8.412317,-7.4422064,72,Training,Median,Median
-8.412317,-6.871611,72,Validation,Median,Median
-10.373469,-7.5672007,73,Training,Median,Median
-10.373469,-7.625879,73,Validation,Median,Median
-9.647698,-11.995243,74,Test,Median,Median
-9.081853,-9.063885,75,Training,Median,Median
-9.081853,-9.004433,75,Validation,Median,Median
-7.2991705,-6.7436204,76,Test,Median,Median
-10.547015,-8.669898,77,Training,Median,Median
-10.547015,-8.184281,77,Validation,Median,Median
-8.839217,-7.6820145,78,Test,Median,Median
-14.393232,-10.880961,79,Training,Median,Median
-14.393232,-13.138828,79,Validation,Median,Median
-5.182881,-7.0194855,80,Training,Median,Median
-5.182881,-8.659701,80,Validation,Median,Median
-8.617138,-8.31871,81,Training,Median,Median
-8.617138,-11.0263,81,Validation,Median,Median
-12.728371,-10.314857,82,Training,Median,Median
-12.728371,-12.496137,82,Validation,Median,Median
-14.662326,-11.431675,83,Training,Median,Median
-14.662326,-10.283625,83,Validation,Median,Median
-10.780248,-10.911927,84,Test,Median,Median
-6.516863,-5.1832623,85,Training,Median,Median
-6.516863,-2.8260646,85,Validation,Median,Median
7.2991705,7.5620008,86,Training,Median,Median
7.2991705,9.10319,86,Validation,Median,Median
-5.269798,-6.3093333,87,Training,Median,Median
-5.269798,-7.895232,87,Validation,Median,Median
9.647698,7.850157,88,Training,Median,Median
9.647698,7.6280513,88,Validation,Median,Median
-8.010414,-6.8291326,89,Training,Median,Median
-8.010414,-6.628236,89,Validation,Median,Median
8.222192,7.527291,90,Training,Median,Median
8.222192,7.4586277,90,Validation,Median,Median
-6.8209686,-4.819888,91,Test,Median,Median
-3.0970547,-3.6466212,92,Training,Median,Median
-3.0970547,-2.3874424,92,Validation,Median,Median
9.185591,6.9346843,93,Training,Median,Median
9.185591,6.7813373,93,Validation,Median,Median
-5.269798,-5.4018703,94,Training,Median,Median
-5.269798,-7.2765346,94,Validation,Median,Median
7.573369,7.199396,95,Training,Median,Median
7.573369,6.5812516,95,Validation,Median,Median
-6.3323684,-5.325031,96,Training,Median,Median
-6.3323684,-4.69973,96,Validation,Median,Median
-3.514787,-5.0271616,97,Test,Median,Median
6.227926,7.5245175,98,Training,Median,Median
6.227926,7.677041,98,Validation,Median,Median
7.573369,7.0135617,99,Training,Median,Median
7.573369,8.578208,99,Validation,Median,Median
-7.049818,-6.917341,100,Test,Median,Median
7.049818,7.5245175,101,Training,Median,Median
7.049818,8.991252,101,Validation,Median,Median
9.081853,8.602229,102,Training,Median,Median
9.081853,8.039238,102,Validation,Median,Median
-6.7501397,-7.882476,103,Training,Median,Median
-6.7501397,-7.3647714,103,Validation,Median,Median
-7.911209,-5.6738176,104,Training,Median,Median
-7.911209,-5.9009676,104,Validation,Median,Median
-7.911209,-8.014011,105,Training,Median,Median
-7.911209,-8.122776,105,Validation,Median,Median
-8.208399,-8.069551,106,Training,Median,Median
-8.208399,-9.148349,106,Validation,Median,Median
-6.9499965,-8.2440815,107,Training,Median,Median
-6.9499965,-8.119301,107,Validation,Median,Median
-7.911209,-8.630482,108,Test,Median,Median
-7.1635184,-8.084723,109,Training,Median,Median
-7.1635184,-9.241625,109,Validation,Median,Median
6.7501397,5.684426,110,Training,Median,Median
6.7501397,2.3121252,110,Validation,Median,Median
7.1635184,8.017639,111,Training,Median,Median
7.1635184,4.7659287,111,Validation,Median,Median
8.538893,5.9382944,112,Training,Median,Median
8.538893,7.5957556,112,Validation,Median,Median
6.2163453,6.300703,113,Test,Median,Median
6.562173,6.1637125,114,Training,Median,Median
6.562173,6.746336,114,Validation,Median,Median
6.7501397,4.9088945,115,Training,Median,Median
6.7501397,1.4217364,115,Validation,Median,Median
6.562173,6.0742764,116,Training,Median,Median
6.562173,7.9105997,116,Validation,Median,Median
-11.243289,-9.749147,117,Test,Median,Median
-14.222214,-8.660777,118,Training,Median,Median
-14.222214,-8.591254,118,Validation,Median,Median
-10.456662,-9.584526,119,Training,Median,Median
-10.456662,-11.05066,119,Validation,Median,Median
7.2991705,8.727885,120,Test,Median,Median
7.573369,7.5406365,121,Training,Median,Median
7.573369,9.17785,121,Validation,Median,Median
2.0416784,7.671094,122,Test,Median,Median
-11.200126,-9.497637,123,Training,Median,Median
-11.200126,-8.947221,123,Validation,Median,Median
-9.485906,-9.698612,124,Training,Median,Median
-9.485906,-9.068877,124,Validation,Median,Median
-10.199505,-10.004829,125,Training,Median,Median
-10.199505,-8.841016,125,Validation,Median,Median
-6.3323684,-6.469574,126,Training,Median,Median
-6.3323684,-6.2833695,126,Validation,Median,Median
-8.538893,-8.878714,127,Test,Median,Median
-7.0493245,-6.3893633,128,Training,Median,Median
-7.0493245,-5.9533534,128,Validation,Median,Median
-11.582187,-8.409558,129,Training,Median,Median
-11.582187,-7.4061065,129,Validation,Median,Median
-9.809491,-10.694156,130,Training,Median,Median
-9.809491,-14.361181,130,Validation,Median,Median
-9.234157,-6.5402203,131,Training,Median,Median
-9.234157,-7.362744,131,Validation,Median,Median
-11.200126,-11.260983,132,Training,Median,Median
-11.200126,-9.237967,132,Validation,Median,Median
-13.34199,-10.071345,133,Training,Median,Median
-13.34199,-11.453344,133,Validation,Median,Median
-12.901878,-9.909757,134,Training,Median,Median
-12.901878,-11.23226,134,Validation,Median,Median
-12.901878,-11.358591,135,Training,Median,Median
-12.901878,-9.622539,135,Validation,Median,Median
-11.582187,-9.889879,136,Training,Median,Median
-11.582187,-12.486674,136,Validation,Median,Median
-9.809491,-9.750602,137,Training,Median,Median
-9.809491,-12.494165,137,Validation,Median,Median
-11.013371,-10.859512,138,Test,Median,Median
-11.200126,-10.748116,139,Test,Median,Median
-11.200126,-10.849121,140,Test,Median,Median
-11.582187,-9.826898,141,Training,Median,Median
-11.582187,-11.343449,141,Validation,Median,Median
-9.234157,-8.11321,142,Training,Median,Median
-9.234157,-7.0122237,142,Validation,Median,Median
-3.1565387,-6.5328054,143,Training,Median,Median
-3.1565387,-6.628197,143,Validation,Median,Median
-10.199505,-9.491267,144,Training,Median,Median
-10.199505,-8.551251,144,Validation,Median,Median
-9.485906,-9.111902,145,Test,Median,Median
-12.901878,-9.520906,146,Training,Median,Median
-12.901878,-10.764036,146,Validation,Median,Median
-11.200126,-8.867207,147,Training,Median,Median
-11.200126,-9.513247,147,Validation,Median,Median
-6.6005898,-8.51103,148,Training,Median,Median
-6.6005898,-9.529762,148,Validation,Median,Median
-9.817585,-9.115928,149,Training,Median,Median
-9.817585,-10.877568,149,Validation,Median,Median
-11.200126,-8.993376,150,Training,Median,Median
-11.200126,-10.118493,150,Validation,Median,Median
-9.485906,-9.405664,151,Test,Median,Median
-12.346309,-10.762331,152,Training,Median,Median
-12.346309,-8.893085,152,Validation,Median,Median
-9.485906,-9.599946,153,Test,Median,Median
-11.582187,-10.134754,154,Training,Median,Median
-11.582187,-9.810294,154,Validation,Median,Median
-11.582187,-10.08471,155,Training,Median,Median
-11.582187,-9.99142,155,Validation,Median,Median
-11.200126,-9.547488,156,Training,Median,Median
-11.200126,-9.681272,156,Validation,Median,Median
-4.660579,-5.492168,157,Training,Median,Median
-4.660579,-8.088843,157,Validation,Median,Median
-14.662326,-11.717193,158,Training,Median,Median
-14.662326,-9.205908,158,Validation,Median,Median
-12.728371,-11.789399,159,Training,Median,Median
-12.728371,-9.298796,159,Validation,Median,Median
-10.780248,-10.567728,160,Training,Median,Median
-10.780248,-11.6843605,160,Validation,Median,Median
-11.591216,-11.419958,161,Test,Median,Median
-14.662326,-12.200067,162,Training,Median,Median
-14.662326,-11.628864,162,Validation,Median,Median
-12.728371,-12.10085,163,Training,Median,Median
-12.728371,-12.380622,163,Validation,Median,Median
-11.591216,-11.919557,164,Training,Median,Median
-11.591216,-9.265858,164,Validation,Median,Median
-14.662326,-12.208305,165,Training,Median,Median
-14.662326,-10.942307,165,Validation,Median,Median
-14.662326,-12.352293,166,Training,Median,Median
-14.662326,-12.096006,166,Validation,Median,Median
-4.5566273,-5.29605,167,Training,Median,Median
-4.5566273,-7.8678164,167,Validation,Median,Median
-2.809536,-6.421302,168,Training,Median,Median
-2.809536,-10.543886,168,Validation,Median,Median
-7.8782945,-5.372639,169,Test,Median,Median
-5.8907046,-5.0687947,170,Training,Median,Median
-5.8907046,-3.520211,170,Validation,Median,Median
-14.222214,-9.214837,171,Test,Median,Median
-14.222214,-9.112791,172,Test,Median,Median
-8.911627,-9.219457,173,Training,Median,Median
-8.911627,-9.138291,173,Validation,Median,Median
-9.8433695,-9.793738,174,Training,Median,Median
-9.8433695,-9.008388,174,Validation,Median,Median
-9.8433695,-10.07636,175,Training,Median,Median
-9.8433695,-12.908218,175,Validation,Median,Median
-10.456662,-9.427584,176,Training,Median,Median
-10.456662,-8.378073,176,Validation,Median,Median
-8.911627,-9.214996,177,Test,Median,Median
-11.243289,-11.160799,178,Training,Median,Median
-11.243289,-10.509833,178,Validation,Median,Median
-12.346309,-9.187227,179,Test,Median,Median
-6.9499965,-8.144755,180,Training,Median,Median
-6.9499965,-8.907517,180,Validation,Median,Median
-8.402198,-8.955584,181,Training,Median,Median
-8.402198,-12.019069,181,Validation,Median,Median
-6.498485,-9.342578,182,Training,Median,Median
-6.498485,-11.408056,182,Validation,Median,Median
-9.8433695,-9.010878,183,Training,Median,Median
-9.8433695,-8.904958,183,Validation,Median,Median
-3.9083438,-6.5691895,184,Training,Median,Median
-3.9083438,-7.8969493,184,Validation,Median,Median
-8.803132,-10.488438,185,Test,Median,Median
7.911209,6.0896106,186,Training,Median,Median
7.911209,5.3525543,186,Validation,Median,Median
7.6409483,6.4849424,187,Test,Median,Median
7.1635184,7.202404,188,Training,Median,Median
7.1635184,7.448415,188,Validation,Median,Median
8.538893,7.5322742,189,Test,Median,Median
7.6409483,7.1430564,190,Training,Median,Median
7.6409483,8.965217,190,Validation,Median,Median
6.7501397,5.7797585,191,Training,Median,Median
6.7501397,5.9828405,191,Validation,Median,Median
8.538893,7.3316617,192,Training,Median,Median
8.538893,4.62447,192,Validation,Median,Median
7.1635184,6.531943,193,Training,Median,Median
7.1635184,6.532609,193,Validation,Median,Median
6.9499965,7.336937,194,Training,Median,Median
6.9499965,7.591603,194,Validation,Median,Median
5.90357,7.3612127,195,Training,Median,Median
5.90357,6.9195023,195,Validation,Median,Median
-13.121934,-9.315317,196,Training,Median,Median
-13.121934,-9.487954,196,Validation,Median,Median
-4.019613,-6.080206,197,Training,Median,Median
-4.019613,-4.2989054,197,Validation,Median,Median
-2.8574557,-6.633438,198,Training,Median,Median
-2.8574557,-5.7978044,198,Validation,Median,Median
-11.391156,-8.139134,199,Training,Median,Median
-11.391156,-8.817798,199,Validation,Median,Median
-11.582187,-10.924812,200,Test,Median,Median
-9.081853,-7.671487,201,Training,Median,Median
-9.081853,-6.9852247,201,Validation,Median,Median
-13.121934,-11.858083,202,Training,Median,Median
-13.121934,-14.379435,202,Validation,Median,Median
-13.121934,-8.415834,203,Training,Median,Median
-13.121934,-7.7945857,203,Validation,Median,Median
-13.121934,-10.886236,204,Training,Median,Median
-13.121934,-9.429335,204,Validation,Median,Median
-11.582187,-9.117066,205,Training,Median,Median
-11.582187,-10.262387,205,Validation,Median,Median
-9.809491,-8.324272,206,Test,Median,Median
-9.234157,-7.0534983,207,Training,Median,Median
-9.234157,-5.989477,207,Validation,Median,Median
-10.373469,-8.932377,208,Training,Median,Median
-10.373469,-7.6216583,208,Validation,Median,Median
-10.547433,-6.744152,209,Test,Median,Median
-8.010414,-7.459477,210,Training,Median,Median
-8.010414,-7.650732,210,Validation,Median,Median
-2.657753,-3.9312994,211,Training,Median,Median
-2.657753,-2.8228483,211,Validation,Median,Median
-11.391156,-8.107655,212,Test,Median,Median
-4.019613,-5.027454,213,Training,Median,Median
-4.019613,-5.8781996,213,Validation,Median,Median
-3.210377,-4.702687,214,Training,Median,Median
-3.210377,-5.167977,214,Validation,Median,Median
-4.8476205,-5.4335384,215,Training,Median,Median
-4.8476205,-4.181165,215,Validation,Median,Median
-4.6817904,-4.417998,216,Training,Median,Median
-4.6817904,-5.561714,216,Validation,Median,Median
-6.2872972,-7.0666213,217,Training,Median,Median
-6.2872972,-6.1210685,217,Validation,Median,Median
-4.9047456,-4.171259,218,Training,Median,Median
-4.9047456,-3.2598572,218,Validation,Median,Median
-4.421898,-3.3763638,219,Test,Median,Median
-6.825751,-5.758244,220,Training,Median,Median
-6.825751,-5.41331,220,Validation,Median,Median
-4.5000463,-2.9366248,221,Training,Median,Median
-4.5000463,-3.383478,221,Validation,Median,Median
-9.647698,-7.673785,222,Training,Median,Median
-9.647698,-6.825036,222,Validation,Median,Median
-9.647698,-7.7254324,223,Training,Median,Median
-9.647698,-7.779105,223,Validation,Median,Median
-9.081853,-7.918826,224,Training,Median,Median
-9.081853,-7.661216,224,Validation,Median,Median
-6.8209686,-7.308276,225,Test,Median,Median
-9.647698,-7.1089087,226,Test,Median,Median
7.2991705,6.0784554,227,Training,Median,Median
7.2991705,6.3326273,227,Validation,Median,Median
5.8907046,6.7600236,228,Training,Median,Median
5.8907046,6.1290045,228,Validation,Median,Median
-5.0932493,-4.984403,229,Training,Median,Median
-5.0932493,9.19176,229,Validation,Median,Median
-10.373469,-7.7217026,230,Test,Median,Median
-13.121934,-9.367292,231,Training,Median,Median
-13.121934,-10.015668,231,Validation,Median,Median
-11.582187,-9.173785,232,Training,Median,Median
-11.582187,-7.6645994,232,Validation,Median,Median
-8.617138,-7.88549,233,Training,Median,Median
-8.617138,-9.618747,233,Validation,Median,Median
-6.4123206,-7.3373556,234,Training,Median,Median
-6.4123206,-6.3827353,234,Validation,Median,Median
-7.573369,-7.7340508,235,Training,Median,Median
-7.573369,-9.287774,235,Validation,Median,Median
6.609324,6.3754153,236,Test,Median,Median
-8.575752,-8.323522,237,Training,Median,Median
-8.575752,-8.024045,237,Validation,Median,Median
9.647698,8.551927,238,Training,Median,Median
9.647698,7.7392306,238,Validation,Median,Median
8.222192,8.39131,239,Test,Median,Median
6.227926,7.4316225,240,Training,Median,Median
6.227926,8.427906,240,Validation,Median,Median
7.2991705,7.282822,241,Training,Median,Median
7.2991705,6.6770763,241,Validation,Median,Median
10.373469,6.722478,242,Training,Median,Median
10.373469,5.6841736,242,Validation,Median,Median
4.398601,6.6390886,243,Training,Median,Median
4.398601,7.913172,243,Validation,Median,Median
6.4123206,7.936902,244,Test,Median,Median
7.2991705,6.5892825,245,Training,Median,Median
7.2991705,7.9307895,245,Validation,Median,Median
10.373469,5.606214,246,Test,Median,Median
-6.8170114,-8.824853,247,Training,Median,Median
-6.8170114,-0.09953147,247,Validation,Median,Median
7.2991705,4.6331177,248,Test,Median,Median
7.049818,8.148259,249,Training,Median,Median
7.049818,4.1771007,249,Validation,Median,Median
6.8209686,9.1967,250,Training,Median,Median
6.8209686,6.1629915,250,Validation,Median,Median
7.573369,8.758585,251,Test,Median,Median
-7.573369,-5.173998,252,Training,Median,Median
-7.573369,-4.5764184,252,Validation,Median,Median
-11.582187,-6.9338684,253,Test,Median,Median
9.647698,9.876652,254,Training,Median,Median
9.647698,6.219331,254,Validation,Median,Median
-14.256616,-11.889189,255,Training,Median,Median
-14.256616,-10.699454,255,Validation,Median,Median
11.243289,7.957177,256,Test,Median,Median
11.391156,10.132006,259,Training,Median,Median
11.391156,11.746683,259,Validation,Median,Median
6.3846426,3.5249517,262,Training,Median,Median
6.3846426,-10.018866,262,Validation,Median,Median
5.44685,4.7920465,263,Training,Median,Median
5.44685,-4.6365447,263,Validation,Median,Median
7.049818,6.7643867,264,Training,Median,Median
7.049818,7.552553,264,Validation,Median,Median
-13.906964,-13.654489,265,Training,Median,Median
-13.906964,-12.477056,265,Validation,Median,Median
8.911627,7.210757,266,Test,Median,Median
7.6409483,7.654245,267,Training,Median,Median
7.6409483,5.493413,267,Validation,Median,Median
8.208399,7.7198267,268,Training,Median,Median
8.208399,9.347343,268,Validation,Median,Median
8.538893,6.6714177,269,Training,Median,Median
8.538893,3.0001264,269,Validation,Median,Median
8.911627,7.339903,270,Test,Median,Median
8.208399,7.2697396,271,Training,Median,Median
8.208399,8.143079,271,Validation,Median,Median
8.911627,7.208521,272,Training,Median,Median
8.911627,4.0552855,272,Validation,Median,Median
8.208399,7.339903,273,Test,Median,Median
7.911209,8.0779085,274,Test,Median,Median
8.208399,8.787557,275,Training,Median,Median
8.208399,8.597175,275,Validation,Median,Median
8.538893,8.413381,276,Training,Median,Median
8.538893,8.761468,276,Validation,Median,Median
7.911209,8.097086,277,Training,Median,Median
7.911209,9.118492,277,Validation,Median,Median
8.911627,8.530934,278,Training,Median,Median
8.911627,6.7403364,278,Validation,Median,Median
8.538893,9.984376,279,Training,Median,Median
8.538893,8.948353,279,Validation,Median,Median
8.538893,9.153553,280,Training,Median,Median
8.538893,8.603414,280,Validation,Median,Median
8.719284,8.767777,281,Test,Median,Median
8.538893,8.0935755,282,Training,Median,Median
8.538893,12.716417,282,Validation,Median,Median
8.538893,7.767241,283,Training,Median,Median
8.538893,12.76925,283,Validation,Median,Median
9.339688,9.117933,284,Training,Median,Median
9.339688,8.872569,284,Validation,Median,Median
8.911627,8.939511,285,Training,Median,Median
8.911627,9.178828,285,Validation,Median,Median
8.208399,8.666502,286,Training,Median,Median
8.208399,8.869053,286,Validation,Median,Median
2.8103404,3.887592,287,Training,Median,Median
2.8103404,5.124739,287,Validation,Median,Median
1.0335548,3.2670825,288,Training,Median,Median
1.0335548,3.007941,288,Validation,Median,Median
8.208399,3.6033287,289,Test,Median,Median
3.7247381,4.834053,290,Training,Median,Median
3.7247381,5.5946517,290,Validation,Median,Median
-14.222214,-11.521445,291,Training,Median,Median
-14.222214,-9.253112,291,Validation,Median,Median
-15.600111,-12.558343,292,Training,Median,Median
-15.600111,-10.332788,292,Validation,Median,Median
-5.8978305,-9.785693,293,Training,Median,Median
-5.8978305,-7.0705056,293,Validation,Median,Median
9.985035,8.609376,294,Training,Median,Median
9.985035,7.8024483,294,Validation,Median,Median
-6.7501397,-7.2421756,295,Training,Median,Median
-6.7501397,-9.2171545,295,Validation,Median,Median
-11.850297,-11.28344,296,Training,Median,Median
-11.850297,-11.024316,296,Validation,Median,Median
-9.234157,-9.55448,298,Training,Median,Median
-9.234157,-9.420105,298,Validation,Median,Median
-9.809491,-10.692589,299,Training,Median,Median
-9.809491,-11.341262,299,Validation,Median,Median
-10.547433,-9.524234,300,Training,Median,Median
-10.547433,-8.101303,300,Validation,Median,Median
-8.911627,-9.248286,301,Training,Median,Median
-8.911627,-9.754073,301,Validation,Median,Median
-9.809491,-9.179931,302,Test,Median,Median
-12.982928,-12.241407,303,Test,Median,Median
11.391156,8.942232,304,Training,Median,Median
11.391156,7.879438,304,Validation,Median,Median
-8.28646,-8.56515,305,Training,Median,Median
-8.28646,-7.7297697,305,Validation,Median,Median
-12.346309,-10.504985,306,Training,Median,Median
-12.346309,-12.277641,306,Validation,Median,Median
11.366404,11.029221,307,Training,Median,Median
11.366404,4.7693577,307,Validation,Median,Median
9.860089,10.900664,308,Training,Median,Median
9.860089,11.095469,308,Validation,Median,Median
10.78479,10.593164,309,Training,Median,Median
10.78479,7.469656,309,Validation,Median,Median
-14.256616,-10.200561,310,Training,Median,Median
-14.256616,-10.720646,310,Validation,Median,Median
-11.243289,-9.962934,311,Training,Median,Median
-11.243289,-10.148233,311,Validation,Median,Median
8.222192,8.546705,312,Test,Median,Median
-12.982928,-11.107839,313,Training,Median,Median
-12.982928,-10.893219,313,Validation,Median,Median
4.823849,7.8476686,314,Training,Median,Median
4.823849,10.272635,314,Validation,Median,Median
-11.366404,-11.240614,315,Test,Median,Median
-9.809491,-10.014348,316,Training,Median,Median
-9.809491,-7.807959,316,Validation,Median,Median
5.7354274,6.8125253,317,Training,Median,Median
5.7354274,5.9329147,317,Validation,Median,Median
-8.538893,-8.785832,318,Training,Median,Median
-8.538893,-8.84673,318,Validation,Median,Median
-8.645655,-11.760799,319,Test,Median,Median
12.074589,11.682906,320,Training,Median,Median
12.074589,6.3652315,320,Validation,Median,Median
-10.456662,-8.814265,321,Training,Median,Median
-10.456662,-9.896818,321,Validation,Median,Median
-14.634608,-11.909427,322,Training,Median,Median
-14.634608,-12.473156,322,Validation,Median,Median
-7.828552,-7.6475663,323,Training,Median,Median
-7.828552,-7.747497,323,Validation,Median,Median
-10.757191,-9.055496,324,Training,Median,Median
-10.757191,-6.8506603,324,Validation,Median,Median
-8.645655,-8.061416,325,Training,Median,Median
-8.645655,-9.68093,325,Validation,Median,Median
-8.970435,-7.3589,326,Training,Median,Median
-8.970435,-7.0289893,326,Validation,Median,Median
-10.757191,-10.364449,327,Training,Median,Median
-10.757191,-13.963859,327,Validation,Median,Median
-11.366404,-9.655735,328,Training,Median,Median
-11.366404,-13.089846,328,Validation,Median,Median
-9.860089,-9.195745,329,Training,Median,Median
-9.860089,-9.95701,329,Validation,Median,Median
-9.738947,-10.412199,330,Training,Median,Median
-9.738947,-11.846763,330,Validation,Median,Median
-7.828552,-7.722959,331,Training,Median,Median
-7.828552,-7.902238,331,Validation,Median,Median
-10.206749,-8.038924,332,Test,Median,Median
-13.492493,-12.100724,333,Training,Median,Median
-13.492493,-11.155294,333,Validation,Median,Median
-12.287072,-11.671883,334,Training,Median,Median
-12.287072,-13.560096,334,Validation,Median,Median
-9.738947,-10.574174,335,Training,Median,Median
-9.738947,-11.060144,335,Validation,Median,Median
-9.738947,-9.447907,336,Training,Median,Median
-9.738947,-9.924118,336,Validation,Median,Median
-10.757191,-8.844425,337,Training,Median,Median
-10.757191,-10.343602,337,Validation,Median,Median
-9.964145,-8.993439,338,Training,Median,Median
-9.964145,-10.614086,338,Validation,Median,Median
-8.645655,-9.496115,339,Test,Median,Median
-11.427419,-9.3709755,340,Training,Median,Median
-11.427419,-10.712693,340,Validation,Median,Median
-5.670143,-4.547829,341,Training,Median,Median
-5.670143,-4.438739,341,Validation,Median,Median
-14.634608,-12.596888,342,Training,Median,Median
-14.634608,-9.904794,342,Validation,Median,Median
7.3929095,8.093781,343,Training,Median,Median
7.3929095,9.506108,343,Validation,Median,Median
9.41236,8.640239,344,Test,Median,Median
-9.081853,-4.881242,346,Test,Median,Median
-7.721544,-6.830489,348,Training,Median,Median
-7.721544,-7.210176,348,Validation,Median,Median
13.374806,10.881893,351,Test,Median,Median
9.506176,7.3135977,352,Training,Median,Median
9.506176,5.4552407,352,Validation,Median,Median
8.056087,8.095674,353,Training,Median,Median
8.056087,9.178399,353,Validation,Median,Median
9.234157,6.62973,354,Training,Median,Median
9.234157,5.3851385,354,Validation,Median,Median
7.911209,10.888261,355,Test,Median,Median
7.168044,8.063043,356,Training,Median,Median
7.168044,7.57883,356,Validation,Median,Median
7.911209,7.096253,357,Training,Median,Median
7.911209,8.346557,357,Validation,Median,Median
4.660579,3.6403558,358,Training,Median,Median
4.660579,1.1099663,358,Validation,Median,Median
11.880438,10.416553,359,Training,Median,Median
11.880438,10.318912,359,Validation,Median,Median
8.222192,6.192393,360,Training,Median,Median
8.222192,6.5122204,360,Validation,Median,Median
1.9616554,2.7363603,361,Training,Median,Median
1.9616554,4.0081677,361,Validation,Median,Median
5.652566,4.6846337,362,Training,Median,Median
5.652566,3.267132,362,Validation,Median,Median
12.04771,11.463902,363,Training,Median,Median
12.04771,11.088646,363,Validation,Median,Median
11.025974,11.275616,364,Training,Median,Median
11.025974,11.557148,364,Validation,Median,Median
11.29468,12.108689,365,Test,Median,Median
10.553817,11.338159,366,Test,Median,Median
11.157184,10.598354,367,Test,Median,Median
12.103264,11.34915,368,Test,Median,Median
10.780248,11.837996,369,Test,Median,Median
12.728371,11.342594,370,Test,Median,Median
12.728371,11.629462,371,Training,Median,Median
12.728371,11.446305,371,Validation,Median,Median
14.662326,11.4445305,372,Training,Median,Median
14.662326,11.681807,372,Validation,Median,Median
11.591216,11.323764,373,Training,Median,Median
11.591216,11.579396,373,Validation,Median,Median
11.157184,11.147074,374,Test,Median,Median
12.728371,11.348582,375,Test,Median,Median
10.147977,12.186479,376,Training,Median,Median
10.147977,12.808578,376,Validation,Median,Median
2.951785,3.5649874,377,Training,Median,Median
2.951785,4.8857417,377,Validation,Median,Median
5.05872,5.569548,378,Training,Median,Median
5.05872,6.026243,378,Validation,Median,Median
3.2465277,2.3802044,379,Training,Median,Median
3.2465277,3.2385476,379,Validation,Median,Median
5.182881,5.6134005,380,Training,Median,Median
5.182881,4.9843216,380,Validation,Median,Median
5.8907046,6.5113196,381,Training,Median,Median
5.8907046,8.262204,381,Validation,Median,Median
3.3229718,3.7248323,382,Training,Median,Median
3.3229718,3.8415005,382,Validation,Median,Median
8.621035,8.604994,383,Training,Median,Median
8.621035,8.11057,383,Validation,Median,Median
11.103833,10.461793,384,Training,Median,Median
11.103833,9.517536,384,Validation,Median,Median
8.010414,8.58923,385,Test,Median,Median
-11.243289,-11.473905,386,Training,Median,Median
-11.243289,-12.561048,386,Validation,Median,Median
12.074589,10.146943,387,Training,Median,Median
12.074589,11.113357,387,Validation,Median,Median
-9.081853,-7.393119,388,Training,Median,Median
-9.081853,-7.2441545,388,Validation,Median,Median
10.152485,9.8581085,389,Training,Median,Median
10.152485,8.667138,389,Validation,Median,Median
5.9894924,8.678153,390,Training,Median,Median
5.9894924,9.072085,390,Validation,Median,Median
8.761648,9.384576,391,Training,Median,Median
8.761648,10.7628565,391,Validation,Median,Median
9.234157,7.8372464,392,Training,Median,Median
9.234157,8.497189,392,Validation,Median,Median
5.681445,8.277654,393,Test,Median,Median
-9.234157,-6.340787,394,Training,Median,Median
-9.234157,1.3279842,394,Validation,Median,Median
-9.234157,-5.970233,395,Training,Median,Median
-9.234157,-6.6786094,395,Validation,Median,Median
-9.234157,-5.247245,396,Test,Median,Median
-9.809491,-8.50496,397,Training,Median,Median
-9.809491,-6.8798695,397,Validation,Median,Median
9.234157,10.447025,398,Training,Median,Median
9.234157,11.765969,398,Validation,Median,Median
11.965903,10.958102,399,Training,Median,Median
11.965903,10.059387,399,Validation,Median,Median
8.761648,10.043365,400,Training,Median,Median
8.761648,10.807596,400,Validation,Median,Median
13.906964,10.519589,401,Training,Median,Median
13.906964,9.275754,401,Validation,Median,Median
6.399971,9.572525,402,Training,Median,Median
6.399971,11.139158,402,Validation,Median,Median
9.809491,6.500966,403,Training,Median,Median
9.809491,6.235278,403,Validation,Median,Median
9.809491,8.600047,404,Training,Median,Median
9.809491,7.081546,404,Validation,Median,Median
